,text,spam
2407,"Subject: fw : eprm article  any feedback on the latest article from chris for eprm ? ? please let me know  when i can expect some feedback so i can get back to eprm , since they are  going to press in a week .  ?  thanks ,  julie  ?  ?  - - - - - original message - - - - -  from : robin lancaster  to : julie  sent : wednesday , october 11 , 2000 10 : 52 am  subject : eprm article  julie  i know that chris is away and so siad to contact you with any problems . just  want to know the status of the article for this month ? the last e - mail from  chris said it was getting a final look over from vince kaminski and i should  expect it a few days and that was last thursday . any news , as we ' re due to  go to press in a week and a day .  robin",0
2408,"Subject: better sex ! better relationship !  a sex revival with low - priced viagra .  summertime , and the living is easy .  judgement of beauty can err , what with the wine and the dark .  within every adversity is an equal or greater opportunity .",1
2409,"Subject: research and development charges to gpg  janice :  here is the memo i spoke to you about concerning the charges that need  to be reversed .  if you have any questions , please call me .  shirley  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 08 / 16 / 2000  09 : 54 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  kimberly watson @ enron  06 / 15 / 2000 03 : 26 pm  to : kent miller / et & s / enron @ enron , martha janousek / et & s / enron @ enron , elaine  concklin / et & s / enron @ enron , vera apodaca / et & s / enron @ enron , rod  hayslett / fgt / enron @ enron , vince j kaminski / hou / ect @ ect , pinnamaneni  krishnarao / hou / ect @ ect , shirley crenshaw / hou / ect @ ect  cc :  subject : research and development charges to gpg  vince , krishna and i met to discuss the research and development cross  charges to gpg for january through june . these charges are based upon a  budgeted amount of allocating three resources to the gpg group ( two resources  for revenue management and one resource for gpg marketing ) . we have utilized  the r & d group some during the first half of the year , but not to the full  extent of three resources . vince and krishna have agreed to reverse out some  of the charges that were budgeted january through june . we will revisit this  issue again toward the end of the year to determine if any adjustments are  necessary for july through december .  the budgeted amount january through june has been distributed between the nng  and tw as follows :  research and development  budget ( $ 000 ) nng tw et & s  january $ 46 . 7 $ 46 . 7  february $ 26 . 1 $ 20 . 4 $ 46 . 5  march $ 35 . 9 $ 10 . 2 $ 46 . 1  april $ 34 . 8 $ 10 . 2 $ 45 . 0  may $ 36 . 4 $ 8 . 8 $ 45 . 2  june $ 36 . 4 $ 8 . 8 $ 45 . 2  $ 274 . 7  out of the $ 274 . 7 budgeted for the first half of the year , $ 199 . 7 is to be  reversed back to the research and development department . this reversal will  occur in july . vince , vera apodaca ( ext . x 35980 ) will be our contact to  help facilitate the reversal of these charges .  elaine , the remaining $ 75 . 0 ( $ 274 . 7 - $ 199 . 7 ) is to be allocated with $ 50 . 0  going to the revenue management work order and $ 25 . 0 remaining in o & m .  if anyone has any questions or needs additional information , please don ' t  hesitate to call me ( x 33098 ) . thanks , kim .",0
2410,"Subject: earn high commissions for booking online  northstar  travel media , llc and  mailpound . com , a division of smart travel technologies , inc .  provide travel professionals with information , services and marketing  solutions  attention :  travel  agents , outside agents , independent agents , corporate travel agents :  ( click for more  information )  mailpound is a trademark of smart travel  technologies , inc .  if you do not want to receive these messages in  the future , please click  here .  please  do not reply to this email . for questions or comments on this offer ,  please contact the supplier .  for all other inquiries , please email us at support @ mailpound . com .  http : / / xent . com / mailman / listinfo / fork",1
2411,"Subject: new commodity marketplace opportunity  mark lay : i shared confidentially with vince kaminski my developing  concept of a highly inefficient not - for - profit enterprise with  dramatically increasing costs . i believe that a for - profit economic  model is possible that should reverse these skyrocketing costs and  ultimately lower the commodity thereby having a national , if not , global  impact of health care costs . vince seems to also believe in the  concepts potential . the ceo of one of the biggest u . s . blood banks has  already asked to become involved . i would like involve more people  with vision , means and desire to help make this a reality . i would look  forward to meeting with you to talk further . al arfsten 713 965 2158",0
2412,"Subject: all graphics software available , cheap oem versions .  good morning ,  we we offer latest oem packages of all graphics and publishinq software from corel , macromedia , adobe and others .  $ 80 adobe photoshop 8 . 0 / cs  $ 140 macromedia studio mx 2004  $ 120 adobe acrobat 7 . 0 professionai  $ 150 adobe premiere pro 1 . 5  $ 90 corei desiqner 10  $ 90 quickbooks 2004 professional edition  $ 75 adobe pagemaker 7 . 0  $ 70 xara x vl . 1  $ 75 adobe audition 1 . 5  $ 90 discreet 3 d studio max 7  $ 115 adobe golive cs  $ 135 adobe after effects 6 . 5 standard  $ 45 adobe premiere elements  $ 125 corel painter lx  $ 80 adobe illustrator cs  $ 80 adobe lndesiqn cs  $ 240 adobe creative suite  $ 140 adobe framemaker 7 . 1  $ 50 ulead cooi 3 d production studio 1 . 0 . 1  $ 90 aiias motion builder 6 professional  $ 30 quicken 2004 premier home & biz  $ 30 adobe photoshop elements 3 . 0  $ 110 adobe premiere pro 7 . 0  learn more . . .  sincereiy ,  beatrice ",1
2413,"Subject: re : subscription renewal  stephanie ,  thanks for remembering about me .  yes , i want to renew .  vince  from : stephanie e taylor on 11 / 29 / 2000 01 : 18 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : subscription renewal  dear vince ,  this is to inform you that your subscription to risk is up for renewal . the  regular subscription cost through december , 2001 , is $ 599 . 00 . the cost after  the corporate discount is $ 509 . 15 .  please let me know if you would like to renew this publication . we will be  happy to take care of this for you . if you have any questions , please do not  hesitate to call me .  sincerely ,  stephanie e . taylor",0
2414,"Subject: business partnership ( urgent / confidential )  mr . vincent nnaji ,  standard trust bank ltd ,  lagos , nigeria .  dear sir ,  i am mr . vincent nnaji , bank manager of standard trust bank , lagos , nigeria . i have urgent and very confidential business proposition for you .  on january 6 , 1998 a foreign oil consultant foreign contractor with the nigerian national petroleum corporation mr . james herbert made a numbered time fixed deposit for twelve calendar months valued at us $ 20 m ( twenty million united states dollars ) in my branch .  upon maturity i sent a routine notification to his forwarding address but got no reply . after a month we sent a reminder and finally we discovered from his contract employers the nigerian national petroleum corporation that mr . james herbert died from an automobile accident .  on further investigation , i found out that he died without making a will and all attempts to trace his next of kin was fruitless . i therefore made further investigation and discovered that mr . james herbert did not declare any next of kin or relations in all his official documents including his bank deposit paperwork in my bank . this sum of us $ 20 m has carefully been moved out of my bank to a security company for safe - keeping . no one will ever come forward to claim it .  according to nigerian law at the expiration of 5 years the money will revert to the ownership of the nigerian government if nobody applies to claim the fund . consequently my proposal is that i will like you as a foreigner to stand in as the owner of the money i deposited it in a security company in two trunk boxes though the security company does not know the contents of the boxes as i tagged them to be photographic materials for export i am writing you because i as a public servant i cannot operate a foreign account or have an account that is more than $ 1 m .  i want to present you as the owner of the boxes in the security company so you can be able to claim them with the help of my attorney . all these are to make sure that the fruits of this old man ' s labour will not get into the hands of some corrupt government officials .  this is simple . i will like you to provide immediately your full names and address so that the attorney will prepare the necessary documents which will put you in place as the owner of the boxes . the money will be shared in the ratio of 70 % for me and 25 % for you and 5 % will take care of all expenses .  there is no risk at all as all the paperwork for this transaction will be done by the attorney and this will guarantee the successful execution of this transaction . if you are interested , please reply immediately via my private email address .  upon your response i shall then provide you with more details and relevant documents that will help you understand the transaction . please observe with utmost confidentiality and be rest assured that this transaction would be most profitable for both of us because i shall require your assistance to invest my share in your country .  awaiting your urgent reply via my private email to indicate your interest .  thanks and regards ,  mr . vincent nnaji .",1
2415,"Subject: risk 2000 panel discussion  good morning gentlemen :  i will go ahead and schedule the conference call for wednesday , may 31 st  at 11 : 00 am est ( 10 : 00 cst ) . please let me know the telephone numbers  you may be reached at and vince will call you .  if you find you cannot do this , please let me know .  thanks and have a wonderful weekend .  shirley crenshaw  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 05 / 26 / 2000  08 : 11 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  shirley crenshaw  05 / 25 / 2000 03 : 54 pm  to : oliver @ risk . co . uk , jefferid @ kochind . com , sbramlet @ utilicorp . com  cc :  subject : risk 2000 panel discussion  hello everyone :  vince kaminski would be available for a conference call on wednesday ,  may 31 at 10 : 00 or 11 : 00 am est . the rest of the day is rather full .  please let me know if either time is convenient for you . if not , maybe we  could do it on june 1 - he is free most of the day with the exception of  12 : 30 - 2 : 00 est .  look forward to hearing from you .  thanks !  shirley crenshaw  administrative coordinator  enron corp . research  713 - 853 - 5290  email : shirley . crenshaw @ enron . com",0
2416,"Subject: 100 % free hardcore megasite ! !  100 % free porn !  what more can you ask for ?  click here  removal instructions : we strive to never send unsolicited mail .  however , if you ' d rather not receive future e - mails from us ,  click here to send email and add the word remove in the subject line .  please allow 48 hours for processing .  [ ( ^ ( pol : kj ) _ 8 j 7 bjk 9 ^ "" : } h & * tgobk 5 nkiys 5 ]  - - - -  this sf . net email is sponsored by : jabber - the world ' s fastest growing  real - time communications platform ! don ' t just im . build it in !  http : / / www . jabber . com / osdn / xim  spamassassin - sightings mailing list ",1
2417,"Subject: fwd curves  margaret ,  the forward power and gas price curves , unlike nymex futures prices ,  are not publicly available and are a closely guarded secret of the trading  desks .  we have no authority to release them without getting the head of the  trading desk involved .  vince",0
2418,"Subject: refinance or mortgagefkzqeljhyno  what a loan from lenderscan do for you : rates have never been lower ! ! lowest rates - best possible termsdebt this . . . your $ 8 , 750 $ 175 visa $ 10 , 500 $ 210 discover $ 5 , 250 $ 105 auto loan $ 20 , 500 $ 515 total $ 45 , 000 $ 1 , 005 into this ! ! ! $ 45 , 000 $ 390 . 06 annual savings : $ 7 , 379 . 005 - year savings : $ 36 , 896 . 00 opay off high interest credit cardsoreduce monthly paymentshome improvementopaint , landscape , carpet , add rooms / pool / spaoyou may be eligible for a tax deductionhome refinancingoreduce your monthly payments and get cash back ! oget up to 125 % of your homes value ( ratios vary by  state ) . we have hundreds of loan programs , including : purchase loansrefinancedebt consolidationhome improvementsecond sno income verificationno matter which of our 50 states you live in , welikely have a program that could meet your needs ! please  click hereone of our experienced loan officers will contact you  for more details concerning your needs . want to be purged ? just go hereand we will promptly extract you . copyright dti inc .",1
2419,"Subject: research dept . move  hello everyone :  attached is the churn relocation request for some office exchanges within  the research group on the 19 th floor . i have grouped them in sets of two  which are the exchanges .  this is a very rush order . we would appreciate your getting to this as  soon as possible - the 15 th of august would be great , if possible .  let me know if there is something that you do not understand . thanks !  shirley",0
2420,"Subject: best prizes of online cigarettes here  a fair is impartation pianist but resumption what indisposition ,  sickle not ayers .  when growl boom , napoleonic snuffer is not ketchup  colza but a canst coalesce andersen arises bertha  cohort in chemic , grammar and dixon . would you  ceruleancrank ?  no , maggot emitted teresa is bison a behave and  teardrop noontime .  if not , here - http : / / cmzcqj 4 euuivo 02 . 123 cigs 4 lessl . com / rm ",1
2421,"Subject: interim report to gary hickerson for ag trading  vince ,  please find attached the interim report on agricultural commodity trading for  gary hickerson . your comments are welcome as we would like to send this to  gary as soon as possible .  regards ,  kate  ext 3 - 9401",0
2422,"Subject: you can gain from lowest interest rates in 30 years  certain chances only come around every few  decades or so . this is one . why you ask ?  because home loan rates are headed up .  have you locked in the lowest rate , in almost  thirty years , for your present home loan ?  rates haven ' t been this low in a long time . they  may well never be this low again . this is your  chance to secure a better future . you could  literally save enough money to buy that new car  you ' ve been wanting or to take that special  vacation . why wouldn ' t you jump at this chance ?  there ' s no need for you to continue to pay more  than is necessary or to continue not having the  things your family wants and needs .  we ' re a nationwide mortgage lender . we ' re not a  broker . and we can guarantee you the best rate  and the best deal possible for you . but only  if you take action today .  there is no fee or charge of any kind to see if  we can help you get more of the things you want ,  desire and need from your current pay . you can  easily determine if we can help you in just a few  short minutes . we only provide information in  terms so simple that anyone can understand them .  you won ' t need to be a lawyer to see the savings ,  this we promise .  we offer both first and second home loans and we  will be happy to show you why your current loan  is the best for you . or why you should replace  it . and once again , there ' s no risk for you . none  at all .  take a couple of minutes and use the link below  that works for you . for a couple of minutes of  your time , we can show you how to get more for  yourself and your loved ones . don ' t lose this  chance . please take action now .  click _ here  sincerely ,  james w . minick  mortbanc , inc .  your favorite stores , helpful shopping tools and great gift ideas . experience the convenience of buying online with shop @ netscape ! http : / / shopnow . netscape . com /  get your own free , personal netscape mail account today at http : / / webmail . netscape . com /",1
2423,"Subject: re : generation earnings model  michelle ,  i agree with you that we need to run at least 500 iterations . but i did not  realize that it took 16 hours to run 100 iterations . helen and i talked earlier about  using parallel computing technique to split the algorithm into smaller parts and  run the parts separately on different processors , then aggregate the results .  this procedure makes better use of computer power and saves time . looks like  we have to do it this way now . buying a more powerful computer helps but  does not solve the problem .  in addition , we might want to re - consider if writing the code in vb is optimal .  i was assured at the very beginning that vb runs as fast ( if not faster ) as c ,  but some re - assurance from it group on this issue is helpful .  best ,  alex  from : michelle d cisneros @ ect 04 / 09 / 2001 02 : 52 pm  to : alex huang / corp / enron @ enron  cc : gary hickerson , danielle romain  subject : generation earnings model  hi alex -  danielle and i were talking to david m . today regarding running the model for purposes of back testing the results . last week we ran calpine using 46 days of historical forward price data at 10 and 100 iterations . the 100 iteration run took 16 hours to run . to run all 20 companies with the 46 days worth of data and at 100 iterations is estimated to take about 28 days . we are concerned that 100 iterations will not be sufficient and will need to be increased to at least 500 iterations .  we are thinking that we need to use a server or something much more powerful than the test computer we have been using . do you have any suggestions as to how we can improve the process ?  thanks ,  michelle  x 35435  hi alex -  danielle and i were talking to david m . today regarding running the model for purposes of back testing the results . last week we ran calpine using 46 days of historical forward price data at 10 and 100 iterations . the 100 iteration run took 16 hours to run . to run all 20 companies with the 46 days worth of data and at 100 iterations is estimated to take about 28 days . we are concerned that 100 iterations will not be sufficient and will need to be increased to at least 500 iterations .  we are thinking that we need to use a server or something much more powerful than the test computer we have been using . do you have any suggestions as to how we can improve the process ?  thanks ,  michelle  x 35435",0
2424,"Subject: your june stats  it ' s absolutely true . you will get emails like  this very soon .  quickly , send me an email and you will  get real com . miss . ion emails with this  subject line and a big , big comm _ ission  pa . yments from all the bus _ inesses you  pro _ mote .  to pro . ve it , for a limit / ed per _ iod i will  give . you 10 sign _ ups ( that will p . a . y . to  j . o . i . n . your bus . in . ess ) and i will not ask  you for a sin . gle cent / penny to get you  star - ted . use these to gen _ erate an  in . stant in . com _ e .  only the first 10 replies get 10 paid _  signups .  then sitback & watch the _ sign _ ups  join _ you inst _ antly in their droves and  without you having to do much _ at all .  at the end of march you will get  comm _ ission state _ ments showing that  you have ear . ned tens _ of thou _ s _ ands  of doll _ ars from your existing bus . . iness .  oppo . rtun . it . ies .  miss . this and def _ in . it . ely missout on  the ea - sie . st and fas . test mo . ney that  you will ever ma . ke from your bu . sin _ ess  opp . or - tuni . ty  email me on earnbigmoney @ tiscali . co . uk  please put "" yes "" in the subject line .  good luck  gavin  if i have breached your privacy please  delete yourself off my list by sending  an email to earnbigmoney @ tiscali . co . uk  with "" d "" in the subject line .",1
2425,"Subject: united way executive solicitation  as you know , enron  , s united way executive solicitation is well under way .  august 9 th is the target date to achieve 100 % participation and finalize the  commitment from our executives and is also the date for the kickoff of the  company wide drive . we have a way to go to meet this objective . as of  august 3 rd less than 25 % of our executives have turned in their pledge .  enron  , s united way goal for the year is $ 2 . 3 million ( before the corporate  match ) . ena  , s share of this goal is $ 346 , 500 . while these are aggressive  goals , they are very doable , and if everyone contributes their fair share , we  can easily surpass these goals .  along with focusing on meeting our financial goals , i  , d like to have 100 %  participation throughout the organization . this is especially important  among our executives . we define "" participation "" as an employee who has  completed their pledge on - line and made a contribution , no matter what the  level .  i am a proud member of the alexis de tocqueville society , which is a  contributor of $ 10 , 000 or more and have pledged significantly more this year  than last year . enron has 39 members of this society , only 5 of which are  from ena . i would like to see this number increase significantly and if you  are able , i would like you to consider stepping up to this level . given the  fact that enron executives are highly compensated with generous options and  bonus program , i encourage each of you to at least become a member of the  "" make a difference "" club , which is a contribution of 1 . 2 % of your annual  salary . i would also challenge each of you to increase your pledge this  year , regardless of your level of giving last year .  with the campaign going on - line with electronic pledging , i  , ll need the  support of you and your campaigners to increase participation levels across  the ena organization and reach our financial goals . whatever your decision  regarding the level of your pledge , we need 100 % participation from our  executives in order to set a good example for the rest of ena . your  contribution to the united way will continue to make a difference in our  community . when you give , you change a life right here in our community .  please join me in setting the standard for ena by giving generously and  getting your pledges in by august 9 th .  log - in to system on netscape or explorer - - unitedway . enron . com",0
2426,"Subject: [ ilug ] wilson kamela  attn : sir / madan  strictly confidential .  i am pleased to introduce myself to you . my name is mr . wilson kamela a native of south africa and a senior employee of mines and natural resources department currently on a trainning course in holland for few months .  i am writing this letter to request your assistance in order to redeem an investment with the south african mining corporation . the said investment , now valued at ( $ 15 . 5 million dollars ) fifteen million , five hundred thousand dollars only was purchased by lucio harper and contracted out to the south african mining corporation in 1977 now recognised as mines and natural resources department . this redeemable investment interest , has now matured since march last year .  since march last year , several attempts have been made to contact lucio harper without success and there is no way to contact any of his close relatives in whose favour the investment cash value can be paid .  since we have access to all lucio harper ' s information , we can claim this money with the help of my partners with the south african mines and natural resources department . all we have to do is to file claim using you as lucio harper ' s relative .  i will like to assure you that there is absolutely nothing to worry about , because it is perfectly safe with no risk involved . please ensure to keep this matter strictly confidential . my partner will file a claim for this money on your behalf from the southafrican mining corporation . when the claim is approved , you as the beneficiary  will be paid ( 25 % ) of the total amouth .  since this money can be paid directly into any bank account of your choice , you have responsibility to ensure that my partner and ireceive ( 70 % ) of the total amouth . while the balance ( 5 % ) will be set aside for any unforseen expenses in the cause of transfering this money .  i will appreciate if you can give your assurance and guarantee that our share will be well secured . please for the sake of confidentiality , reach me on my e - mail address : wilsonkamela 3000 @ mail . com . please let me know if this proposal is acceptable to you . kindly reach me immediately with any of the stated contact addresses so that better clearifications  relating to the transaction will be explained to you .  truly yours ,  wilson kamela .  - -  irish linux users ' group : ilug @ linux . ie  http : / / www . linux . ie / mailman / listinfo / ilug for ( un ) subscription information .  list maintainer : listmaster @ linux . ie",1
2427,"Subject: eol presentation  thank you for meeting with the students from rice university ' s jesse h . jones graduate school of management in april . the students greatly appreciated the opportunity to talk with you . your perspective and insights into eol and its competitors helped the students gain much more useful information in their interviews with enymex , houstonstreet . com , ice , dynegydirect , and other energy e - commerce platforms .  the students will present the results of their research next monday ( may 7 ) at 4 : 00 p . m . in room 49 cl . we would be delighted if you can attend their presentation . if you cannot attend but would like a copy of their final report , please feel free to let me know and i will make sure you get it .  thanks again for your help .",0
2428,Subject: some of the largest membership sites for free  get porn for free  free password to :  18 asian  huge tits xxx  free amateur hotties  free teen hotties  free and kinky  free farm sluts  free n ' famous  adults only  diligent ,1
2429,"Subject: collaborative effort  vince : i am very enthusiastic about your interest and possible  contributions towards a 22 nd century human blood system . i have  attached a letter that discusses the endeavor . please note that it has  a built - in automatic release in the event you need to terminate . it has  a confidentiality statement as well . if it is acceptable , please sign  it and fax it back to me at 713 965 2114 at your earliest convenience .  al arfsten  - kaminski acceptance 011601 . doc",0
2430,"Subject: mail delivery failed : returning message to sender  this message was created automatically by mail delivery software .  a message that you sent could not be delivered to one or more of its  recipients . this is a permanent error . the following address ( es ) failed :  stcelebrate 2002 @ aol . com  ( ultimately generated from info @ something - to - celebrate . com )  smtp error from remote mailer after end of data :  host mailin - 01 . mx . aol . com [ 64 . 12 . 137 . 89 ] : 554 - :  ( hvu : bl ) http : / / postmaster . info . aol . com / errors / 554 hvubl . html  554 transaction failed  - - - - - - this is a copy of the message , including all the headers . - - - - - -  return - path :  received : from [ 218 . 23 . 38 . 202 ] ( helo = mailwisconsin . com )  by discostu . angelsonoccasion . com with smtp ( exim 4 . 43 )  id ldupmn - 0001 st - jh  for info @ something - to - celebrate . com ; tue , 19 jul 2005 06 : 57 : 18 - 0400  received : from 205 . 214 . 42 . 66  ( squirrelmail authenticated user projecthoneypot @ projecthoneypot . org ) ;  by mailwisconsin . com with http id j 87 gzo 24817172 ;  tue , 19 jul 2005 10 : 57 : 46 + 0000  message - id :  date : tue , 19 jul 2005 10 : 57 : 46 + 0000  subject : just to her . . .  from : "" barry castillo ""  to : info @ something - to - celebrate . com  user - agent : squirrelmail / 1 . 4 . 3 a  x - mailer : squirrelmail / 1 . 4 . 3 a  mime - version : 1 . 0  content - type : text / html ; charset = iso - 8859 - 1  content - transfer - encoding : 8 bit  x - priority : 3 ( normal )  importance : normal  soft viagra at $ 1 . 62 per dose  ready to boost your sex life ? positive ?  time to do it right now !  order soft viagra at incredibly low prices  starting at $ 1 . 99 per dose ! unbeiivable !",1
2431,"Subject: nymex  chris ,  here is the analysis you requested . let me know if i can be of any further  assistance .  charlie weldon",0
2432,"Subject: rreally works very good  hello , welcome to pharmonli thyroid ne s newtonian hop  - one of the leading oniine campaign pharmaceutical shops  malnutrition v  dimply g  a unfold l  l withdraw l  unarmed la  r spatio a cupboard cl  i decision sv osierbed a  classic um  andmanyother .  - save o operatic ver 50 %  - worldwide sh retaliate lpplng  - total conf impromptu identiaiity  - over 5 miiiion cust unworn omers in 130 countries  puffin have a nice day !",1
2433,"Subject: good morning  vince ,  attached is a note written by a former phd student of mine . he comments on  the calif power problem and i thought you and others at enron might enjoy  his insights .  john  - california is worth 50 basis points . doc  john d . martin  carr p . collins chair in finance  finance department  baylor university  po box 98004  waco , tx 76798  254 - 710 - 4473 ( office )  254 - 710 - 1092 ( fax )  j _ martin @ baylor . edu  web : http : / / hsb . baylor . edu / html / martinj / home . html",0
2434,"Subject: glad i madde the move  hello , welcome to phar coolie monline sho disrespectful p  - one yellowish of the leading oniine pharmaceutical shops  labiate v  corrective g  a prostration l  l opposed l  l molecular a  encephalitis ra maillot cl  i stockjobbery sv mythicize a  analects um  andmanyother .  - s welding ave over 50 %  - worldwide sh resistance lpplng  - total confidentiaii purchasingpower ty  - over 5 miiiion customers in 130 countri canonization es  have a nice day calumniatory !",1
2435,Subject: it was great talking with you .  dave  - brochure . doc  * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *  prof . david ikenberry  jones graduate school of management  rice university  713 - 348 - 5385,0
2436,"Subject: a quick , cheap and convenient way to buy viagra  we are the only online pharmacy offering 100 % satisfaction money back guarantee ?  by perseverance the snail reached the ark .  i think we agree , the past is over .  true philosophy invents nothing ; it merely establishes and describes what is .",1
2437,Subject: happy holidays !  i wish you wonderful holidays and a  happy happy new year with many  blessings !  shirley,0
2438,Subject: do you smoke ? qrklx  lookln 4 affordabowl cigarettez ? come chick it out here !  is mclaughlin that skylarkchamfer or citron maybe fully  minstrelsy ?  i dill don ' t v continuum not decoy a binghamton  spring .  if upsetting crunch then reimove : ,1
